id,score,mae_cursor_position,down_time_max,down_time_mean,down_time_std,action_time_mean,action_time_std,word_count_max,word_count_mean,word_count_std,activity_input,activity_movefrom,activity_nonproduction,activity_paste,activity_removecut,activity_replace,down_event_alphanumeric,down_event_control_keys,down_event_special_character,down_event_unknown,text_change_many_q,text_change_nochange,text_change_not_q,text_change_single_q,text_change_replacements
94f762ff,5.0,1328.5196943972835,1768683,697001.8295415959,421286.4627223765,132.40220713073006,114.30238483675453,526,231.70271646859084,151.15825103038702,0.734295415959253,0.0,0.10967741935483871,0.0,0.15602716468590833,0.0,0.5872665534804754,0.3954159592529711,0.01731748726655348,0.0,0.0005093378607809847,0.10967741935483871,0.17826825127334464,0.7115449915110357,0.0
954b0e6c,3.0,838.2154631655726,1720689,910439.8318016047,457170.65504480584,79.74135667396061,215.32503996768563,219,107.20510576221736,64.22217329886918,0.30605397520058353,0.0,0.5932895696571845,0.00014587892049598833,0.09978118161925602,0.0007293946024799417,0.2488694383661561,0.7469000729394603,0.004230488694383662,0.0,0.00087527352297593,0.5932895696571845,0.07716994894237783,0.3279358132749818,0.0007293946024799417
95539d95,2.5,806.4682293684618,1806140,1391152.5141418055,410030.2498001344,74.54106935296397,67.62606446267418,286,223.1427741185587,89.3973729358243,0.3709802402169702,0.0,0.6009298721425804,0.0,0.025377760557923287,0.0027121270825261525,0.2948469585432003,0.6950794265788454,0.010073614877954282,0.0,0.00019372336303758234,0.6009298721425804,0.0877566834560248,0.30840759395583106,0.0027121270825261525
955e30d1,4.0,446.0198300283286,1646870,745798.7037636584,377355.98457661195,103.55807365439094,48.451099837650446,285,146.95507891541885,75.10965806283266,0.811007689194658,0.0,0.026305139619587213,0.0,0.16268717118575476,0.0,0.6462970457304735,0.33346823148522864,0.020234722784297856,0.0,0.0,0.026305139619587213,0.19668150546337515,0.7770133549170376,0.0
955ea377,4.5,884.32936120336,1785443,717754.3979292831,431126.63119713846,73.83903106075405,65.8794880697933,401,210.83102168392264,122.67486170668829,0.655206094940418,0.0,0.19417855049814417,0.0,0.15002930259816372,0.000586051963274077,0.5247118577847236,0.4553623754639578,0.019925766751318616,0.0,0.0007814026176987692,0.19417855049814417,0.15940613401054893,0.6450478609103341,0.0005860519632740769
95acfe17,1.0,22.918032786885245,1550773,475538.35128805623,437738.951863609,65.24121779859485,23.28110290566355,67,35.749414519906324,19.805283792168524,0.9110070257611241,0.0,0.02810304449648712,0.0,0.06088992974238876,0.0,0.7283372365339579,0.25526932084309134,0.01639344262295082,0.0,0.0,0.02810304449648712,0.19437939110070257,0.7775175644028103,0.0
95bae1f0,5.0,1020.1920611439842,1718246,833588.2216469428,421561.7598572921,113.11143984220907,44.414363294752455,424,181.81262327416172,125.09015598937907,0.8212524654832347,0.0,0.015039447731755425,0.0,0.16370808678500987,0.0,0.6681459566074951,0.3158284023668639,0.016025641025641024,0.0,0.0,0.015039447731755425,0.1883629191321499,0.7965976331360947,0.0
95c6b90e,4.0,278.9700769449986,1801793,841350.5810772299,493578.9674674901,89.0350527215731,43.353472426237694,452,231.20034197777144,125.50255436259614,0.7854089484183528,0.0,0.13850099743516672,0.0,0.07609005414648048,0.0,0.6212596181248219,0.3707609005414648,0.007979481333713309,0.0,0.0,0.13850099743516672,0.18751781134226275,0.6739811912225705,0.0
95d8de34,3.5,437.05926122774383,1762172,901565.5197980335,517565.5407621142,67.92638851979804,26.23425635888843,592,275.70502258836035,172.984657719231,0.8902471432367791,0.0,0.018336433696518734,0.0,0.0914164230667021,0.0,0.7026308796173266,0.2875365399946851,0.009832580387988307,0.0,0.0,0.018336433696518734,0.2056869519000797,0.7759766144034015,0.0
960d5df5,5.5,722.5838447832112,1839229,935611.2797465848,513679.33061823924,83.40467234211047,60.440961865561135,566,299.40566224509996,158.50534787995807,0.8509206097802415,0.0,0.017620273213225103,0.0,0.12987527222332212,0.0015838447832112453,0.6846169075430608,0.294793110275193,0.020589982181746187,0.0,0.0007919223916056226,0.017620273213225103,0.19283310235596912,0.7871708572559889,0.0015838447832112455
963b9bc1,4.5,527.3572170301143,1781348,955048.3631014192,507722.4087029936,62.40152301834545,62.04071197429926,266,126.3336794738664,74.89389154428112,0.7680858428521979,0.0,0.0993423329871928,0.0,0.13153340256143994,0.0010384215991692627,0.6341294565593631,0.34856351678781583,0.017307026652821047,0.0,0.0006922810661128419,0.0993423329871928,0.15714780200761508,0.74177916233991,0.0010384215991692627
9654cf12,5.5,445.73320845598073,1798946,696837.5418785121,402050.93128551566,97.17982338774418,45.40832222950978,479,253.53010436178752,141.07554590681778,0.8782445812148783,0.0,0.03906877174203907,0.0,0.08134867540808134,0.001337971635001338,0.7217018999197217,0.2643831950762644,0.013914905004013914,0.0,0.0005351886540005352,0.03906877174203907,0.17126036928017127,0.7877976986887878,0.0013379716350013378
967a0499,3.0,449.2735991923271,1011683,395920.4462392731,201460.37754928332,99.14639071176174,45.81644067039506,253,127.663301362948,72.87285323348071,0.8480565371024735,0.0,0.02978293791014639,0.0,0.12216052498738011,0.0,0.674406865219586,0.30590610802624935,0.019687026754164564,0.0,0.0,0.02978293791014639,0.20191822311963656,0.7682988389702171,0.0
96bb51b6,4.5,287.9761345852895,1575695,640909.2226134585,413845.6939412744,112.19209702660407,93.95915896790973,327,169.62519561815336,93.99783679361735,0.8556338028169014,0.0,0.08333333333333333,0.0,0.05985915492957746,0.0011737089201877935,0.6881846635367762,0.2918622848200313,0.01995305164319249,0.0,0.0,0.08333333333333333,0.18153364632237873,0.7339593114241002,0.0011737089201877935
96d0af80,4.0,1010.2780113776898,1866491,818765.3381152609,542952.7744908722,110.3447934701954,71.6787554140673,351,196.72817214939403,110.23110563932543,0.7059114518921593,0.0,0.15755627009646303,0.0002473410833539451,0.1315854563442988,0.004699480583724957,0.5743259955478605,0.40093989611674496,0.023002720751916894,0.0017313875834776156,0.0014840465001236705,0.15755627009646303,0.1607717041800643,0.675488498639624,0.004699480583724957
96d5d232,3.5,111.64609644087255,1739257,953476.814293915,461151.0660844881,77.59701492537313,27.035350838005236,606,303.27812858783005,173.41809155873312,0.9454649827784156,0.0,0.025832376578645237,0.0,0.02870264064293915,0.0,0.7413892078071183,0.23880597014925373,0.019804822043628014,0.0,0.0,0.025832376578645237,0.2121125143513203,0.7620551090700345,0.0
96d9d49e,3.5,345.54879635653873,1792475,575006.9163955757,422387.12247289816,72.47267404033832,70.53288913176694,419,215.79798308392972,122.05162541728544,0.8542615484710475,0.0,0.08132726089785296,0.0,0.06343526350032531,0.0009759271307742355,0.6733897202342225,0.2957059206245934,0.030904359141184126,0.0,0.00032530904359141186,0.08132726089785296,0.19681197137280415,0.7205595315549772,0.0009759271307742355
96e4825f,4.0,838.025276196853,1846175,962064.9713759625,495767.2204492343,138.69065952460662,58.8886646691839,722,380.5088717777034,203.76468712636282,0.813525276196853,0.0,0.03850016739203214,0.0,0.14713759625041847,0.0008369601606963508,0.639437562772012,0.3384666889856043,0.022095748242383664,0.0,0.0006695681285570807,0.03850016739203214,0.20622698359558084,0.7537663207231335,0.0008369601606963508
96efda3b,3.0,255.15,1979773,884972.3092592593,418295.7995427141,102.25740740740741,79.57359989262139,232,152.82333333333332,76.10493898348928,0.5133333333333333,0.0,0.45185185185185184,0.0,0.03333333333333333,0.0014814814814814814,0.40444444444444444,0.5874074074074074,0.008148148148148147,0.0,0.0007407407407407407,0.45185185185185184,0.12555555555555556,0.4203703703703704,0.0014814814814814814
96ff9891,3.0,316.4753462603878,1773353,272772.6099722992,169094.11454768598,95.87146814404431,41.532079476170914,212,103.31191135734072,63.436296738146886,0.8232686980609418,0.0,0.036011080332409975,0.0,0.1407202216066482,0.0,0.6631578947368421,0.31800554016620497,0.018836565096952907,0.0,0.0,0.036011080332409975,0.1883656509695291,0.775623268698061,0.0
972581fa,3.0,92.25952260030472,1799218,537298.6135093956,343403.3251041078,89.33773489080751,38.1426265816816,288,156.7613001523616,89.27754810172989,0.9344845099035043,0.0,0.017775520568816656,0.0,0.047739969527679026,0.0,0.6693753174200101,0.3016759776536313,0.028948704926358558,0.0,0.0,0.017775520568816656,0.2823768410360589,0.6998476383951244,0.0
978aa7a7,3.5,330.93499043977056,1769627,823496.0722753346,459169.1166137827,96.5923518164436,173.26320077650408,337,165.71548757170171,102.74456021088322,0.860038240917782,0.0,0.04933078393881453,0.0,0.09063097514340344,0.0,0.6952198852772467,0.2898661567877629,0.01491395793499044,0.0,0.0003824091778202677,0.04933078393881453,0.18049713193116634,0.7697896749521989,0.0
9790b0fa,5.0,459.2910083309394,1808409,1023881.1422005171,481715.74545862665,111.28957196207986,61.68264186861201,380,196.23700086182131,112.42802227986225,0.8486067222062625,0.0,0.019247342717609882,0.0,0.1318586613042229,0.0002872737719046251,0.6969261706406205,0.28325193909796037,0.01982189026141913,0.0,0.0002872737719046251,0.019247342717609882,0.1738006320022982,0.8063774777362827,0.0002872737719046251
979e6e7e,3.5,528.2924638812964,1673973,804354.6153846154,446989.34124736773,104.85474424053105,76.0115481688306,283,141.4982428738774,86.29949268864533,0.7668879344006247,0.0,0.1023037875829754,0.0,0.12768449824287387,0.0031237797735259665,0.6122608356110895,0.37212026552128075,0.015618898867629832,0.0,0.0003904724716907458,0.1023037875829754,0.18391253416634126,0.7102694260054666,0.0031237797735259665
97bb1cdc,2.5,219.60754115772704,1798310,770411.9129049389,448328.15159073495,99.10780669144981,123.89978963692045,205,94.89750398300585,60.70317330102607,0.7206585236325014,0.0,0.20339883165161976,0.0,0.07541157727031333,0.0005310674455655868,0.5613382899628253,0.4195432819968136,0.019118428040361127,0.0,0.0005310674455655868,0.20339883165161976,0.1731279872543813,0.6224110462028678,0.0005310674455655868
97dcb8b2,4.0,375.34802431610944,1797950,730146.538905775,425661.2144190208,98.33677811550152,59.06341792116554,439,233.71367781155016,134.02727980294463,0.882370820668693,0.0,0.027659574468085105,0.0,0.08996960486322189,0.0,0.7042553191489361,0.2765957446808511,0.019148936170212766,0.0,0.00030395136778115504,0.027659574468085105,0.1945288753799392,0.7775075987841945,0.0
98058f5d,5.5,1086.3533295869627,1772380,739694.7323686429,441068.3877048373,133.01980893509412,64.88417952332729,805,375.8165214948019,229.23542159318887,0.7937622927788704,0.0,0.0656083169429615,0.0,0.14048890137679124,0.00014048890137679124,0.6438606350098343,0.3429334082607474,0.013205956729418376,0.0,0.0,0.0656083169429615,0.1744872155099747,0.759763978645687,0.00014048890137679124
9824217b,2.0,82.77369077306733,1675261,635770.4457605985,403952.72702949314,94.43266832917706,37.098507638217406,212,117.51184538653366,64.00659264497482,0.8447630922693267,0.0,0.0816708229426434,0.0,0.07356608478802992,0.0,0.6733167082294265,0.32169576059850374,0.004987531172069825,0.0,0.0,0.0816708229426434,0.20511221945137156,0.713216957605985,0.0
986b594d,4.0,1469.6232010466638,1788741,987695.9262974269,489254.2747801235,77.8715656345399,153.15896998776117,283,128.248582642826,69.51085777873621,0.7123855211513301,0.0,0.06563453990405582,0.00021805494984736154,0.21914522459659835,0.0026166593981683385,0.5800261665939817,0.4058002616659398,0.0141735717400785,0.0,0.0013083296990841692,0.06563453990405582,0.17662450937636284,0.7538159616223288,0.0026166593981683385
98e0b921,4.5,1154.2790649989747,1772030,758397.4734467911,486856.490495595,89.61615747385687,55.20036857197754,531,265.91941767480006,154.10387394400607,0.819971293828173,0.0,0.03301209760098421,0.0008201763379126512,0.14619643223293008,0.0,0.629690383432438,0.3580069714988723,0.012302645068689768,0.0,0.0008201763379126512,0.03301209760098421,0.21714168546237442,0.7490260405987287,0.0
98ea47d5,2.5,399.91823647294586,1768346,888284.825250501,455624.2825710913,96.2813627254509,94.75992643584196,304,154.06132264529057,87.83546443324252,0.8164328657314629,0.0,0.07895791583166333,0.0,0.10140280561122245,0.0032064128256513026,0.6476953907815631,0.331062124248497,0.02124248496993988,0.0,0.0012024048096192384,0.07895791583166333,0.19238476953907815,0.724248496993988,0.0032064128256513026
99067006,4.0,494.4151750972763,1795631,715372.6910505836,444571.9923740071,105.69299610894942,84.64735717926925,316,180.615953307393,96.40229292362307,0.8595330739299611,0.0,0.033073929961089495,0.0,0.10583657587548638,0.0015564202334630351,0.6840466926070039,0.29416342412451363,0.02178988326848249,0.0,0.0007782101167315176,0.033073929961089495,0.1988326848249027,0.7657587548638133,0.0015564202334630351
99087dfb,3.5,174.1617128463476,1783242,245316.61964735517,137154.53685251443,91.78035264483627,31.572674691479126,292,151.40856423173804,87.34793714906843,0.890176322418136,0.0,0.012090680100755667,0.0,0.09773299748110831,0.0,0.7017632241813602,0.2856423173803526,0.012594458438287154,0.0,0.0,0.012090680100755667,0.20654911838790932,0.781360201511335,0.0
991029d7,2.5,1125.4069882866786,1829481,1075565.135993647,525077.4886796356,109.47885646217986,105.75683683889113,287,208.28945801072067,89.7589880032469,0.634703196347032,0.0,0.06908874329958309,0.0,0.2962080603533849,0.0,0.5503275759380584,0.43915028786976373,0.010522136192177884,0.0,0.0003970617431010522,0.06908874329958309,0.10561842366487989,0.824895771292436,0.0
991b0a60,4.0,268.1521425132403,1794485,339351.4954260953,275412.55649679946,97.01011073663939,96.55488218337958,317,169.2705825710159,92.24089872287566,0.8531535869041887,0.0,0.08858931150698122,0.0,0.058257101588830046,0.0,0.6634569090033703,0.31150698122291764,0.025036109773712085,0.0,0.00048146364949446316,0.08858931150698122,0.202696196437169,0.7082330284063553,0.0
9923f86b,4.0,671.5650243180377,1800066,731445.798054557,442717.50811384636,91.04482977373652,141.83425130291425,406,212.52273207866355,116.41651312232095,0.6474941848170861,0.0,0.2641150348910975,0.00021146119687037428,0.08733347430746458,0.0008458447874814971,0.5273842249947135,0.46098540917741593,0.011630365827870586,0.0,0.0019031507718333686,0.2641150348910975,0.13681539437513215,0.5963205751744555,0.0008458447874814971
9943adf2,3.5,408.83112840466924,1813422,798526.0058365759,496194.71893021674,127.5887159533074,237.04990110555704,272,117.97626459143969,73.8124867784184,0.6844357976653697,0.0,0.17665369649805449,0.0007782101167315176,0.13813229571984437,0.0,0.5361867704280155,0.4529182879377432,0.010894941634241245,0.0,0.0015564202334630351,0.17665369649805449,0.19143968871595332,0.6303501945525292,0.0
9944b4c5,3.5,114.71888412017168,1777087,422091.65557939914,245729.94195801977,101.1239270386266,49.244514492998526,264,135.63948497854076,75.55159031192584,0.8224248927038627,0.0,0.1459227467811159,0.0,0.03165236051502146,0.0,0.6469957081545065,0.3272532188841202,0.02575107296137339,0.0,0.0,0.1459227467811159,0.18454935622317598,0.6695278969957081,0.0
994c1a12,3.5,146.7273890784983,1825861,1005845.2930887372,458109.94561891246,89.7683447098976,27.17460033962256,365,179.66595563139933,106.10189548276706,0.9129692832764505,0.0,0.029436860068259386,0.0,0.057593856655290106,0.0,0.7320819112627986,0.25554607508532423,0.012372013651877133,0.0,0.0,0.029436860068259386,0.1885665529010239,0.7819965870307167,0.0
994f202a,4.5,434.53304140127386,1806961,819243.6150477707,516737.42833680694,64.31170382165605,43.950077286300406,324,163.83519108280254,91.50779927089687,0.8423566878980892,0.0,0.025079617834394906,0.0,0.13256369426751594,0.0,0.6632165605095541,0.3200636942675159,0.016719745222929936,0.0,0.0,0.025079617834394906,0.21019108280254778,0.7647292993630573,0.0
995c445c,4.5,679.4276435437775,1975961,1053773.8672382438,596047.6856945775,75.5944401143154,69.42867516967034,383,181.36035333852948,107.54616712792881,0.7869576513380099,0.0,0.08651597817614964,0.0,0.12496752403221616,0.001558846453624318,0.6518576253572357,0.3348921797869577,0.013250194855806703,0.0,0.0005196154845414394,0.08651597817614964,0.15328656793972462,0.75811899194596,0.001558846453624318
995e2389,4.5,1002.0791742286751,1781300,712086.5040834845,334421.0409513717,50.77177858439202,41.133283305856246,421,194.65290381125226,110.73387939161695,0.770644283121597,0.0,0.03312159709618875,0.0,0.19623411978221417,0.0,0.6218239564428312,0.36002722323049,0.018148820326678767,0.0,0.0,0.03312159709618875,0.18579854809437388,0.7810798548094374,0.0
999246d1,2.5,350.4466578131917,1779712,1073508.0942895086,433774.69165436784,89.36963258078796,49.43952634917847,257,133.29747675962815,77.57390286365225,0.769809650287738,0.0,0.07215582115980522,0.0,0.15803452855245684,0.0,0.6131031429836211,0.3736166445329792,0.013280212483399735,0.0,0.0,0.07215582115980522,0.19477644975652944,0.7330677290836654,0.0
9999c95a,1.5,59.85179407176287,1773612,880267.9227769111,315638.3467688539,149.30811232449298,59.7028766982914,201,102.50780031201248,58.95778681455866,0.9149765990639626,0.0,0.035101404056162244,0.00078003120124805,0.04914196567862714,0.0,0.7223088923556942,0.26443057722308894,0.01326053042121685,0.0,0.0015600624024961,0.035101404056162244,0.20436817472698907,0.7589703588143526,0.0
99d9c99c,3.0,361.92561696211334,1760820,880736.0921098366,523682.4744218716,103.67883211678833,58.01671513756392,435,188.7775460549183,132.56476312328093,0.9016336461591936,0.0,0.031977754605491834,0.0,0.06638859923531457,0.0,0.7122002085505735,0.26659714980882865,0.021202641640597843,0.0,0.0,0.031977754605491834,0.20472714633298575,0.7632950990615224,0.0
9a2ed914,5.0,865.7471410419314,1879128,1022415.4298420766,498560.31960259296,71.32328916318751,90.68147268533198,613,319.7496823379924,180.74041909434072,0.8326375022690143,0.0,0.01379560718823743,0.0,0.15284080595389363,0.0007260845888546016,0.6763477945180614,0.30840442911599203,0.015247776365946633,0.0,0.0007260845888546016,0.01379560718823743,0.18351787983300055,0.8012343438010529,0.0007260845888546016
9a6032c9,4.5,748.5624152989008,1798137,921348.3586809215,459571.7842397336,120.06158711037494,90.30639262992467,757,383.12573407619334,230.00788292281095,0.7435627164583647,0.0,0.140641469658184,0.0,0.11579581388345128,0.0,0.5874115344074687,0.39632585453997893,0.016262611052552327,0.0,0.0,0.140641469658184,0.17903930131004367,0.6803192290317723,0.0
9a66339b,3.5,666.4097130242826,1798520,910980.393598234,517656.10589559446,87.0187637969095,39.02049046751328,524,248.44459161147904,155.29544389151647,0.8567328918322296,0.0,0.016114790286975718,0.0,0.12693156732891833,0.0002207505518763797,0.6958057395143488,0.2902869757174393,0.01390728476821192,0.0,0.0,0.016114790286975718,0.18741721854304635,0.7962472406181016,0.0002207505518763797
9a89a9bd,3.5,223.21664829106945,1701862,800757.5237045204,463118.194698938,86.2568908489526,212.89378333661614,225,120.68963616317531,71.91737101954476,0.8577728776185226,0.0,0.043550165380374865,0.0,0.09867695700110253,0.0,0.6846747519294377,0.2993384785005513,0.015986769570011026,0.0,0.0005512679162072767,0.043550165380374865,0.20011025358324144,0.7557883131201764,0.0
9ab68076,3.0,109.10020768431984,1792349,677268.6490134995,390348.3870151496,95.46677050882658,224.39285977633963,288,145.6521287642783,83.87104178446494,0.8821391484942886,0.0,0.07320872274143302,0.0,0.0446521287642783,0.0,0.6770508826583593,0.31048805815160957,0.012461059190031152,0.0,0.0005192107995846313,0.07320872274143302,0.21910695742471442,0.7071651090342679,0.0
9ad6f093,3.5,389.60188679245283,1858999,1190561.8183962265,401897.07823079673,89.19905660377358,41.07120394330011,204,106.29764150943396,56.60217424626218,0.7570754716981132,0.0,0.04905660377358491,0.0,0.1938679245283019,0.0,0.595754716981132,0.39245283018867927,0.01179245283018868,0.0,0.0,0.04905660377358491,0.21462264150943397,0.7363207547169811,0.0
9af2bc7c,5.0,538.0842176563558,1802330,924177.7417024159,527101.9254760112,72.9561977873109,37.42042295101169,587,272.25174983066154,174.18169778562276,0.8773989613908332,0.0,0.01964326032964552,0.0,0.10295777827952134,0.0,0.7091894332806502,0.27590878302099797,0.014901783698351772,0.0,0.0,0.01964326032964552,0.1889817114472793,0.7913750282230751,0.0
9af83860,5.0,741.2013290229885,1799764,550076.0159841954,315983.4735301625,124.8767959770115,1039.8416903837735,697,334.2108477011494,201.31454309221485,0.8561422413793104,0.0,0.029633620689655173,0.0,0.11404454022988506,0.00017959770114942528,0.6905531609195402,0.2868175287356322,0.022629310344827586,0.0,0.0,0.029633620689655173,0.18516522988505746,0.7850215517241379,0.00017959770114942528
9b1f39a7,4.5,690.5646780862374,1801964,722677.2793857058,450901.81582459604,67.42144122858831,46.31343859821668,309,160.75516834022446,93.23045893922713,0.7725930301240401,0.0,0.03130537507383343,0.0,0.1961015948021264,0.0,0.6311281748375664,0.35144713526284704,0.017424689899586534,0.0,0.0,0.03130537507383343,0.17631423508564678,0.7923803898405198,0.0
9b3a64d9,4.0,1020.6764865353334,1858630,949367.777335984,496172.44599121076,84.96385324417133,61.07369156120055,459,223.3137538405928,134.40375502308194,0.6349177661304898,0.0,0.21055485270197,0.0001807337791433219,0.1543466473883969,0.0,0.5131031989878908,0.4756913067052232,0.011205494306885957,0.0,0.0003614675582866438,0.21055485270197,0.15217784203867704,0.6369058377010663,0.0
9bb707cb,2.5,349.1475334255417,1843968,422966.59751037345,259262.34733936732,87.05025357307515,54.71355095326361,208,107.12540341171047,57.93730662710305,0.7164591977869986,0.0,0.13001383125864455,0.0,0.15352697095435686,0.0,0.5320424158598432,0.45597049331489165,0.0119870908252651,0.0,0.0,0.13001383125864455,0.22913785154449054,0.640848317196865,0.0
9bc6e6cc,2.0,421.60013240648794,1821535,853091.6891757696,403023.6595921966,114.05792783846408,75.06232920560714,253,130.81429990069515,80.85671412620101,0.7040714995034757,0.0,0.18139688844753393,0.0,0.1145316120489904,0.0,0.4915590863952334,0.4985104270109235,0.009930486593843098,0.0,0.0,0.18139688844753393,0.23833167825223436,0.5802714333002317,0.0
9c4404a6,3.0,98.16332726168791,1942796,1210720.1718275652,427315.6105811365,85.3296903460838,41.93772489327029,263,139.31815421979357,78.04279322419075,0.8816029143897997,0.0,0.06557377049180328,0.0012143290831815423,0.05160898603521554,0.0,0.6867030965391621,0.29690346083788705,0.01639344262295082,0.0,0.0012143290831815423,0.06557377049180328,0.21250758955676988,0.7207043108682453,0.0
9c4627b3,3.0,255.46214928533615,1800253,841279.9587083113,366029.9028041352,83.64584436209634,37.92161343911073,214,112.27845420857597,66.51046310052693,0.8051879301217575,0.0,0.0698782424563261,0.0,0.12440444679724721,0.0005293806246691371,0.6394917946003176,0.3467443091582848,0.013763896241397565,0.0,0.0015881418740074113,0.0698782424563261,0.19322392800423505,0.7347803070407624,0.0005293806246691371
9c505fff,5.5,990.5917994687915,1799921,883110.0693891102,449458.7364614981,96.9433930942895,42.334079432872,739,341.10773572377155,212.00033639869233,0.8627158034528553,0.0,0.02257636122177955,0.0,0.11437583001328021,0.00033200531208499334,0.6821049136786188,0.2898406374501992,0.02805444887118194,0.0,0.00049800796812749,0.02257636122177955,0.2051792828685259,0.771414342629482,0.00033200531208499334
9c5131cf,4.0,340.67880924402664,1794931,687269.0250685468,418605.69505141216,117.68037602820212,45.2736333390707,334,181.38777908343127,102.2047742006188,0.8444966705836271,0.0,0.05601253427340384,0.0,0.09949079514296906,0.0,0.6721504112808461,0.31296513905209555,0.014884449667058363,0.0,0.0,0.05601253427340384,0.2017234625930278,0.7422640031335683,0.0
9c54b5a8,4.5,582.3717693836978,1656058,658057.8991763704,441061.9503848106,77.96137460948594,52.76281282064367,426,226.56347628514627,129.3613333394743,0.8395342232320363,0.0,0.07100255609201932,0.0,0.08832717977847203,0.001136040897472309,0.687588753195115,0.2999147969326896,0.012496449872195399,0.0,0.00028401022436807724,0.07100255609201932,0.16841806305026982,0.7591593297358705,0.001136040897472309
9c656e73,5.0,855.0183511366749,1801270,935033.0517666392,452073.23706284555,105.06984387838948,108.98698576298766,436,232.11175020542316,130.88712737015027,0.806628321007943,0.0,0.054779512462339086,0.0,0.1374965762804711,0.0010955902492467817,0.6480416324294713,0.3412763626403725,0.010682004930156122,0.0,0.0,0.054779512462339086,0.19008490824431662,0.7540399890440975,0.0010955902492467817
9c7ff6de,3.5,627.2463982268193,1831555,877393.9818987809,409990.8402208478,137.5072035463613,56.567636423911964,409,207.94274104174363,118.9714452142679,0.9135574436645734,0.0,0.03546361285555966,0.0,0.05024011821204285,0.0007388252678241596,0.7299593646102697,0.25674178056889546,0.013298854820834873,0.0,0.0,0.03546361285555966,0.19837458441078684,0.7654229774658293,0.0007388252678241596
9c9c6e1a,4.0,372.55602536997884,1726538,591761.2248062015,310038.52686980646,96.64517265680057,50.951578362531656,375,185.3294573643411,116.34971980643421,0.8653981677237491,0.0,0.02854122621564482,0.0,0.10535588442565187,0.0007047216349541931,0.6945031712473573,0.2854122621564482,0.0200845665961945,0.0,0.0,0.02854122621564482,0.18886539816772374,0.7818886539816773,0.0007047216349541931
9cc84e1b,4.5,452.04984583761563,1729478,926314.7482014388,420353.949846247,102.05549845837615,63.787781044826424,518,253.18036998972252,148.27060407567345,0.8741007194244604,0.0,0.019013360739979446,0.0,0.10688591983556012,0.0,0.6927029804727647,0.289825282631038,0.017471736896197326,0.0,0.0,0.019013360739979446,0.20066803699897226,0.7803186022610483,0.0
9cd00d22,3.5,741.7970903522205,1857041,870906.3486472691,521214.61211922544,97.90224604389995,48.710000735165416,448,211.20393057682492,131.41051140180957,0.7901990811638591,0.0,0.05436447166921899,0.0,0.15390505359877488,0.0015313935681470138,0.6311893823379275,0.349412965798877,0.019397651863195507,0.0,0.00025523226135783564,0.05436447166921899,0.1891271056661562,0.75472179683512,0.0015313935681470138
9cd5ac07,4.0,674.800602712205,1844767,1049344.1049723758,461527.9924221297,91.26042189854344,149.73855717305446,360,188.39251632345554,96.64369036809623,0.6908588648920141,0.0,0.15544952285283778,0.00025113008538422905,0.15293822199899548,0.0005022601707684581,0.5610246107483676,0.42591662481165243,0.013058764439979909,0.0,0.0005022601707684581,0.15544952285283778,0.15770969362129583,0.6858362631843294,0.0005022601707684581
9cdeaac5,3.5,211.59466282005047,4234764,484213.91705733864,303931.9504477832,119.72809231878831,39.0812275326347,416,214.19148936170214,118.87716221656169,0.9076812116840967,0.0,0.012621709340064912,0.0,0.07969707897583844,0.0,0.706455102776776,0.2683014785430941,0.025243418680129824,0.0,0.0,0.012621709340064912,0.21961774251712946,0.7677605481428056,0.0
9ce1a51f,3.5,215.46692991115498,1768048,332437.79664363276,224990.09423265475,82.52467917077986,28.994876227152307,297,151.62931885488646,86.81531587712189,0.8968410661401777,0.0,0.049358341559723594,0.0,0.05380059230009872,0.0,0.721618953603159,0.2620927936821323,0.016288252714708785,0.0,0.0,0.049358341559723594,0.18608094768015795,0.7645607107601184,0.0
9ce5e4cf,3.0,121.06235126130414,1774077,559848.3265111852,319153.25715394993,125.69966682532127,55.087858353580785,284,149.15135649690623,83.73488738880688,0.8138981437410757,0.0,0.12803426939552595,0.0,0.058067586863398385,0.0,0.6430271299381247,0.33745835316515943,0.01951451689671585,0.0,0.0,0.12803426939552595,0.18181818181818182,0.6901475487862923,0.0
9cfb112b,6.0,1087.7127700617284,1671383,641823.859375,365214.53494214785,83.62827932098766,64.33300864413347,582,304.4066358024691,150.02300473907778,0.8528163580246914,0.0,0.04089506172839506,0.00019290123456790122,0.10570987654320987,0.00038580246913580245,0.7062114197530864,0.2743055555555556,0.019483024691358024,0.0,0.0007716049382716049,0.04089506172839506,0.16454475308641975,0.7934027777777778,0.00038580246913580245
9d239d44,4.5,367.7847510373444,1791103,701398.421939834,466457.6014862519,85.93620331950207,49.35487393689975,478,241.54486514522821,143.31812386199795,0.779045643153527,0.0,0.15197095435684646,0.0,0.06898340248962656,0.0,0.6213692946058091,0.3573651452282158,0.021265560165975105,0.0,0.0,0.15197095435684646,0.17479253112033194,0.6732365145228216,0.0
9d5dd931,4.5,933.575148234081,1793370,516364.6898685228,381216.92066340207,63.690641918020106,40.82892007344176,380,206.5522041763341,116.02446921708058,0.7525135344160866,0.0,0.08069089971642175,0.0002577984016499098,0.1665377674658417,0.0,0.6176849703531838,0.37071410157257023,0.01160092807424594,0.0,0.0005155968032998196,0.08069089971642175,0.16395978344934262,0.7548337200309359,0.0
